"","grid_id","repl","dispersal","plevel","ptype","pext","ext_pops","ext_pops_after","mean_cv","cv_reg","mean_10_during","min_10_during","max_10_during","mean_10_after","max_10_after","min_10_after","mean_cv_10_after","cv_reg_10_after"
"1543","star",15,0.3,"0.3","correlated","0.1",0,0,0.483420139700689,0.159186708418228,1535.48919423433,1340.23852603507,1773.93416546268,1326.88354964395,1491.56976979152,1153.50207384646,0.333973793473785,0.0676087449214202
"1544","star",15,0.3,"0.6","correlated","0.1",0,0,0.520159624316099,0.196801407757292,1306.50039303397,1077.37995029625,1738.06170232957,1391.47626578504,1536.16289015645,1206.77852005869,0.332221513856846,0.0733040945363627
"1545","star",15,0.3,"0.9","correlated","0.1",0,0,0.482518240854604,0.174357196252552,1336.46436618313,1219.18122036224,1456.85412951294,1357.66008907675,1604.71823411642,1200.56919402425,0.327968496959213,0.0986450688079255
"1546","star",15,0.3,"0.3","hub","0.1",0,0,0.50431282476298,0.170186240816945,1373.08730985024,1225.55059973479,1540.12084367275,1411.80971687298,1549.54652231738,1351.76020024097,0.345157655754919,0.0488511707318425
"1547","star",15,0.3,"0.6","hub","0.1",0,0,0.484427987360778,0.183090954737962,1377.59670716697,1065.94059555038,1711.00046249332,1595.4358995651,1765.95022802262,1357.1308385953,0.388304411890949,0.0723549782451445
"1548","star",15,0.3,"0.9","hub","0.1",0,0,0.497946045398386,0.229102777773713,1394.82850280305,1213.48353651573,1713.8567862247,1326.74203864813,1615.47422873662,1214.45648213929,0.394229112344044,0.100301938585292
"1549","star",15,0.3,"0.3","random","0.5",0,0,0.43927473314796,0.176179468706286,1282.23983911497,1099.03936902657,1523.08612189019,1331.42379235068,1457.58716837518,1165.63851157161,0.37429192800327,0.0587763803411185
"1550","star",15,0.3,"0.6","random","0.5",0,0,0.532519712918573,0.205393309868633,1441.38205690896,1104.30508437025,1587.88239342541,1426.80968244449,1800.55751286276,1245.62117597064,0.370521040983514,0.112532874112667
"1551","star",15,0.3,"0.9","random","0.5",0,0,0.469132214508771,0.191727065946195,1133.23761623279,925.792955891651,1287.53864620235,1312.21022572861,1490.72802965554,1129.91093688223,0.354121989647955,0.0919286094072036
"1552","star",15,0.3,"0.3","correlated","0.5",0,0,0.471894865296844,0.180823120592574,1248.55234774285,1121.5776724951,1407.35741731846,1239.6267361432,1451.29657398442,1094.47078043077,0.335989021811203,0.101234300860734
"1553","star",15,0.3,"0.6","correlated","0.5",0,1,0.470458591170393,0.180501864572793,1252.24503488721,1114.16483720391,1491.08371911635,1021.21860229202,1378.75406882148,731.491534914264,0.556814671577836,0.171039555519284
"1554","star",15,0.3,"0.9","correlated","0.5",0,0,0.467189616098037,0.169222961716028,1543.13577769339,1359.75416860852,1801.95172986504,1172.23757159293,1316.55333829792,924.82752331311,0.334252354807213,0.0947184724930248
"1555","star",15,0.3,"0.3","hub","0.5",0,0,0.472825830214563,0.199842285449704,1421.113031716,1254.11956668436,1622.21967579486,1244.11424354377,1408.97564397821,1041.5086404271,0.310631087180403,0.0883367053044309
"1556","star",15,0.3,"0.6","hub","0.5",0,0,0.486021911269238,0.195707545889203,1251.29860910228,1092.65799126687,1509.01617253827,1320.35502524877,1507.85529232006,1127.05402235135,0.344305513790581,0.090761344941166
"1557","star",15,0.3,"0.9","hub","0.5",0,0,0.469195541781285,0.188310225181348,1374.12982732142,1239.092822975,1521.97288359545,1052.83270843416,1218.2191347651,871.511611370495,0.405603170788532,0.105201365347107
"1558","star",15,0.3,"0.3","random","0.9",0,0,0.469876262848389,0.174771547893574,1305.71753134779,1174.55693608639,1474.50277719515,1346.12887783333,1611.1379401662,1188.42125432936,0.350245623678165,0.107462460116703
"1559","star",15,0.3,"0.6","random","0.9",0,5,0.480437584887507,0.154913234616749,1410.17748447455,1224.47044466586,1551.46629635038,381.545976077969,603.725851811796,194.649836654295,1.25861321022549,0.336520441633579
"1560","star",15,0.3,"0.9","random","0.9",0,1,0.441061964397115,0.179694146637074,1441.45647163847,1175.20613323056,1699.71789778359,1172.16256831443,1491.52593135511,702.21493497156,0.42396164587894,0.211272195872629
"1561","star",15,0.3,"0.3","correlated","0.9",0,0,0.466120418645428,0.185191515470328,1388.96444998823,1159.23403637355,1891.20083980219,1222.39740832802,1417.97986831817,1011.67988398287,0.322346225688649,0.107722351444109
"1562","star",15,0.3,"0.6","correlated","0.9",0,4,0.487822114894826,0.183368757812165,1372.94478247414,1251.49286141601,1512.65067613877,551.544089714554,692.828862543883,400.11397863476,1.18498755095663,0.167263777099319
